Item_id,Item,Store ,suplier,suplier location ,quantity,Item sold,purchase price,total cost,sold price ,Discounts,total sales ,Date,Month Number,Month Name,Year,product feedback,other feedback
1523,Cucumber,Market, Complete Food Services , The Australian Capital Territory ,635,630, $4.00 ," $2,540.00 ", $4.95 , $-   ," $3,118.50 ",6/2/2022,12, December ,2021,strongly agree,product not receive ontime
1524,Mushrooms,Grocery, Japan Foods Trading , NSW  ,436.5,431.5, $3.50 ," $1,527.75 ", $4.45 , $-   ," $1,920.18 ",7/2/2022,7, July ,2021,strongly diagree,receive ontime 
1525,Milk ,Home Delivery, Basfoods Direct , Queensland ,1094,1089, $4.00 ," $4,376.00 ", $4.95 , $-   ," $5,390.55 ",8/2/2022,6, June ,2021,agree,I like your product 
1526,Cheese,Home Delivery, Kahvecioglu Grand Foods , Tasmania ,367,362, $2.50 , $917.50 , $3.45 , $-   ," $1,248.90 ",9/2/2022,10, October ,2021,disagree,I don't like this product 
1527,Eggs,Home Delivery, NSM Foods Direct to Public Outlet Store , Western Australia  ,3802.5,3797.5, $5.00 ," $19,012.50 ", $5.95 , $-   ," $22,595.13 ",10/2/2022,4, April ,2021,Extremely Poor,product was very fresh thanks
1528,Cottage cheese,Home Delivery, Bera Foods Wholesalers , South Australia  ,1666,1661, $11.00 ," $18,326.00 ", $11.95 , $-   ," $19,848.95 ",11/2/2022,5, May ,2021,strongly agree,product was notvery fresh thanks
1529,Sour cream,Home Delivery, Grocery Industries Australia Pty Ltd , Northern Territory ,322,317, $7.00 ," $2,254.00 ", $7.95 , $-   ," $2,520.15 ",12/2/2022,9, September ,2021,strongly diagree,product was very fresh thanks
1530,Yogurt,Grocery, Complete Food Services , The Australian Capital Territory ,2321,2316, $6.00 ," $13,926.00 ", $6.95 , $-   ," $16,096.20 ",13/2/2022,11, November ,2021,strongly diagree,I like your product 
1531,Beef,Market, Japan Foods Trading , NSW  ,1857,1852, $4.25 ," $7,892.25 ", $5.20 , $-   ," $9,630.40 ",14/2/2022,11, November ,2021,agree,I don't like this product 
1532,Wild Salmon,Fish Market, Basfoods Direct , Queensland ,1611,1606, $12.00 ," $19,332.00 ", $12.95 , $-   ," $20,797.70 ",15/2/2022,12, December ,2021,disagree,product not receive ontime
1533,Oranges,Grocery, Grocery Industries Australia Pty Ltd , Tasmania ,2797,2792, $20.00 ," $55,940.00 ", $20.95 , $-   ," $58,492.40 ",16/2/2022,12, December ,2021,strongly agree,receive ontime 
1534,Apples,Orchard, Complete Food Services , Western Australia  ,334,329, $3.00 ," $1,002.00 ", $3.95 , $-   ," $1,299.55 ",17/2/2022,12, December ,2021,strongly diagree,I like your product 
1535,Bananas,Grocery, Japan Foods Trading , South Australia  ,2565,2560, $2.00 ," $5,130.00 ", $2.95 , $-   ," $7,552.00 ",18/2/2022,1, January ,2021,agree,I don't like this product 
1536,Lettuce,Market, Basfoods Direct , Northern Territory ,2417,2412, $1.50 ," $3,625.50 ", $2.45 , $-   ," $5,909.40 ",19/2/2022,1, January ,2021,disagree,product was very fresh thanks
1537,Tomatoes,Market, Royal Foods Australia Pty. Ltd. , The Australian Capital Territory ,3675,3670, $1.75 ," $6,431.25 ", $2.70 , $-   ," $9,909.00 ",20/2/2022,4, April ,2021,Extremely Poor,product was notvery fresh thanks
1538,Squash,Market, Real Food Distributors , NSW  ,1094,1089, $2.00 ," $2,188.00 ", $2.95 , $-   ," $3,212.55 ",21/2/2022,6, June ,2021,strongly agree,product was very fresh thanks
1539,Oranges,Grocery, Quality Foods , Queensland ,1227,1222, $5.00 ," $6,135.00 ", $5.95 , $-   ," $7,270.90 ",22/2/2022,10, October ,2021,strongly diagree,product was not very fresh thanks
1540,Apples,Orchard, First Ray , Tasmania ,367,362, $4.00 ," $1,468.00 ", $4.95 , $-   ," $1,791.90 ",23/2/2022,10, October ,2021,strongly diagree,prodict not receive ontime
1541,Bananas,Grocery, Mediterranean Wholesalers , Western Australia  ,1324,1319, $3.50 ," $4,634.00 ", $4.45 , $-   ," $5,869.55 ",24/2/2022,11, November ,2021,agree,customer service was very friendly 
1542,Oranges,Grocery, Bruno Fine Foods , South Australia  ,1775,1770, $4.00 ," $7,100.00 ", $4.95 , $-   ," $8,761.50 ",25/2/2022,11, November ,2021,disagree,no one response my email
1543,Apples,Orchard, Basfoods Direct - Somerton Store , Northern Territory ,2797,2792, $2.50 ," $6,992.50 ", $3.45 , $-   ," $9,632.40 ",26/2/2022,12, December ,2021,strongly agree,"there was an issue with my order, team resolve very quickly"
1544,Bananas,Grocery, Glendal Foods , NSW  ,245,240, $5.00 ," $1,225.00 ", $5.95 , $-   ," $1,428.00 ",27/2/2022,5, May ,2021,strongly diagree,I like your product 
1545,Lettuce,Market, Grocery Industries Australia Pty Ltd , Queensland ,3793.5,3788.5, $11.00 ," $41,728.50 ", $11.95 , $-   ," $45,272.58 ",28/2/2022,7, July ,2021,agree,bad quality 
1546,Tomatoes,Market, Complete Food Services , Tasmania ,1307,1302, $7.00 ," $9,149.00 ", $7.95 , $-   ," $10,350.90 ",1/3/2022,7, July ,2021,disagree,good quality 
1547,Squash,Market, Japan Foods Trading , Western Australia  ,567,562, $6.00 ," $3,402.00 ", $6.95 , $-   ," $3,905.90 ",2/3/2022,9, September ,2021,Extremely Poor,tasty 
1548,Celery,Grocery, Basfoods Direct , South Australia  ,2110,2105, $4.25 ," $8,967.50 ", $5.20 , $-   ," $10,946.00 ",3/3/2022,9, September ,2021,strongly agree,I like your product 
1549,Cucumber,Market, Kahvecioglu Grand Foods , Northern Territory ,1269,1264, $12.00 ," $15,228.00 ", $12.95 , $-   ," $16,368.80 ",4/3/2022,10, October ,2021,strongly diagree,I don't like this product 
1550,Mushrooms,Grocery, NSM Foods Direct to Public Outlet Store , The Australian Capital Territory ,1956,1951, $20.00 ," $39,120.00 ", $20.95 , $-   ," $40,873.45 ",5/3/2022,1, January ,2021,strongly diagree,prodict not receive ontime
1551,Milk ,Home Delivery, Bera Foods Wholesalers , NSW  ,2659,2654, $3.00 ," $7,977.00 ", $3.95 , $-   ," $10,483.30 ",6/3/2022,2, February ,2021,agree,receive ontime 
1552,Cheese,Home Delivery, Grocery Industries Australia Pty Ltd , Queensland ,1351.5,1346.5, $2.00 ," $2,703.00 ", $2.95 , $-   ," $3,972.18 ",7/3/2022,4, April ,2021,disagree,I like your product 
1553,Eggs,Home Delivery, Complete Food Services , Tasmania ,880,875, $1.50 ," $1,320.00 ", $2.45 , $-   ," $2,143.75 ",8/3/2022,5, May ,2021,strongly agree,I don't like this product 
1554,Cottage cheese,Home Delivery, Japan Foods Trading , Western Australia  ,1867,1862, $1.75 ," $3,267.25 ", $2.70 , $-   ," $5,027.40 ",9/3/2022,9, September ,2021,strongly diagree,product not receive ontime
1555,Sour cream,Home Delivery, Basfoods Direct , South Australia  ,2234,2229, $2.00 ," $4,468.00 ", $2.95 , $-   ," $6,575.55 ",10/3/2022,9, September ,2021,agree,receive ontime 
1556,Yogurt,Grocery, Kahvecioglu Grand Foods , NSW  ,1227,1222, $5.00 ," $6,135.00 ", $5.95 , $-   ," $7,270.90 ",11/3/2022,10, October ,2021,disagree,I like your product 
1557,Beef,Market, NSM Foods Direct to Public Outlet Store , Queensland ,877,872, $4.00 ," $3,508.00 ", $4.95 , $-   ," $4,316.40 ",12/3/2022,11, November ,2021,Extremely Poor,I don't like this product 
1558,Wild Salmon,Fish Market, Bera Foods Wholesalers , Tasmania ,2071,2066, $3.50 ," $7,248.50 ", $4.45 , $-   ," $9,193.70 ",13/3/2022,9, September ,2021,strongly agree,product was very fresh thanks
1559,Oranges,Grocery, Grocery Industries Australia Pty Ltd , Western Australia  ,1269,1264, $4.00 ," $5,076.00 ", $4.95 , $-   ," $6,256.80 ",14/3/2022,10, October ,2021,strongly diagree,product was notvery fresh thanks
1560,Apples,Orchard, Complete Food Services , South Australia  ,970,965, $2.50 ," $2,425.00 ", $3.45 , $-   ," $3,329.25 ",15/3/2022,11, November ,2021,strongly diagree,product was very fresh thanks
1561,Bananas,Grocery, Japan Foods Trading , NSW  ,1694,1689, $5.00 ," $8,470.00 ", $5.95 , $-   ," $10,049.55 ",16/3/2022,11, November ,2021,agree,I like your product 
1562,Lettuce,Market, Basfoods Direct , Queensland ,663,658, $11.00 ," $7,293.00 ", $11.95 , $-   ," $7,863.10 ",17/3/2022,5, May ,2021,disagree,I don't like this product 
1563,Tomatoes,Market, Grocery Industries Australia Pty Ltd , Tasmania ,819,814, $7.00 ," $5,733.00 ", $7.95 , $-   ," $6,471.30 ",18/3/2022,7, July ,2021,strongly agree,product not receive ontime
1564,Squash,Market, Complete Food Services , Western Australia  ,1580,1575, $6.00 ," $9,480.00 ", $6.95 , $-   ," $10,946.25 ",19/3/2022,9, September ,2021,strongly diagree,receive ontime 
1565,Celery,Grocery, Japan Foods Trading , South Australia  ,521,516, $4.25 ," $2,214.25 ", $5.20 , $-   ," $2,683.20 ",20/3/2022,12, December ,2021,agree,I like your product 
1566,Cucumber,Market, Basfoods Direct , Northern Territory ,973,968, $12.00 ," $11,676.00 ", $12.95 , $-   ," $12,535.60 ",21/3/2022,3, March ,2021,disagree,I don't like this product 
1567,Mushrooms,Grocery, Kahvecioglu Grand Foods , The Australian Capital Territory ,1038,1033, $20.00 ," $20,760.00 ", $20.95 , $-   ," $21,641.35 ",22/3/2022,6, June ,2021,Extremely Poor,product was very fresh thanks
1568,Milk ,Home Delivery, NSM Foods Direct to Public Outlet Store , Northern Territory ,360,355, $3.00 ," $1,080.00 ", $3.95 , $-   ," $1,402.25 ",23/3/2022,10, October ,2021,strongly agree,product was notvery fresh thanks
1569,Cheese,Home Delivery, Bera Foods Wholesalers , The Australian Capital Territory ,1967,1962, $2.00 ," $3,934.00 ", $2.95 , $-   ," $5,787.90 ",24/3/2022,3, March ,2021,strongly diagree,product was very fresh thanks
1570,Eggs,Home Delivery, Royal Foods Australia Pty. Ltd. , NSW  ,2628,2623, $1.50 ," $3,942.00 ", $2.45 , $-   ," $6,426.35 ",25/3/2022,4, April ,2021,strongly diagree,product was not very fresh thanks
1571,Cottage cheese,Home Delivery, Real Food Distributors , Queensland ,360,355, $1.75 , $630.00 , $2.70 , $-   , $958.50 ,26/3/2022,10, October ,2021,agree,prodict not receive ontime
1572,Sour cream,Home Delivery, Quality Foods , Tasmania ,2682,2677, $2.00 ," $5,364.00 ", $2.95 , $-   ," $7,897.15 ",27/3/2022,11, November ,2021,disagree,customer service was very friendly 
1573,Yogurt,Grocery, First Ray , Western Australia  ,521,516, $5.00 ," $2,605.00 ", $5.95 , $-   ," $3,070.20 ",28/3/2022,12, December ,2021,strongly agree,no one response my email
1574,Beef,Market, Mediterranean Wholesalers , South Australia  ,1038,1033, $4.00 ," $4,152.00 ", $4.95 , $-   ," $5,113.35 ",29/3/2022,6, June ,2021,strongly diagree,"there was an issue with my order, team resolve very quickly"
1575,Wild Salmon,Fish Market, Bruno Fine Foods , Northern Territory ,1630.5,1625.5, $3.50 ," $5,706.75 ", $4.45 , $-   ," $7,233.48 ",30/3/2022,7, July ,2021,agree,I like your product 
1576,Oranges,Grocery, Basfoods Direct - Somerton Store , The Australian Capital Territory ,306,301, $4.00 ," $1,224.00 ", $4.95 , $-   ," $1,489.95 ",31/3/2022,12, December ,2021,disagree,bad quality 
1577,Apples,Orchard, Glendal Foods , NSW  ,386,381, $2.50 , $965.00 , $3.45 , $-   ," $1,314.45 ",1/4/2022,10, October ,2021,Extremely Poor,good quality 
1578,Bananas,Grocery, Grocery Industries Australia Pty Ltd , Queensland ,2328,2323, $5.00 ," $11,640.00 ", $5.95 , $-   ," $13,821.85 ",2/4/2022,9, September ,2021,strongly agree,tasty 
1579,Lettuce,Market, Complete Food Services , Tasmania ,386,381, $11.00 ," $4,246.00 ", $11.95 , $-   ," $4,552.95 ",3/4/2022,10, October ,2021,strongly diagree,I like your product 
1580,Tomatoes,Market, Japan Foods Trading , Western Australia  ,3445.5,3440.5, $7.00 ," $24,118.50 ", $7.95 , $-   ," $27,351.98 ",4/4/2022,4, April ,2021,strongly diagree,I don't like this product 
1581,Squash,Market, Basfoods Direct , South Australia  ,1482,1477, $6.00 ," $8,892.00 ", $6.95 , $-   ," $10,265.15 ",5/4/2022,12, December ,2021,agree,prodict not receive ontime
1582,Oranges,Grocery, Kahvecioglu Grand Foods , Northern Territory ,2313,2308, $4.25 ," $9,830.25 ", $5.20 , $-   ," $12,001.60 ",6/4/2022,5, May ,2021,disagree,receive ontime 
1583,Oranges,Grocery, NSM Foods Direct to Public Outlet Store , The Australian Capital Territory ,1804,1799, $12.00 ," $21,648.00 ", $12.95 , $-   ," $23,297.05 ",7/4/2022,11, November ,2021,strongly agree,I like your product 
1584,Apples,Orchard, Bera Foods Wholesalers , NSW  ,2072,2067, $20.00 ," $41,440.00 ", $20.95 , $-   ," $43,303.65 ",8/4/2022,12, December ,2021,strongly diagree,I don't like this product 
1585,Bananas,Grocery, Grocery Industries Australia Pty Ltd , Queensland ,1954,1949, $3.00 ," $5,862.00 ", $3.95 , $-   ," $7,698.55 ",9/4/2022,3, March ,2021,agree,product not receive ontime
1586,Lettuce,Market, Complete Food Services , Tasmania ,591,586, $2.00 ," $1,182.00 ", $2.95 , $-   ," $1,728.70 ",10/4/2022,5, May ,2021,disagree,receive ontime 
1587,Tomatoes,Market, Japan Foods Trading , Western Australia  ,2167,2162, $1.50 ," $3,250.50 ", $2.45 , $-   ," $5,296.90 ",11/4/2022,10, October ,2021,Extremely Poor,I like your product 
1588,Squash,Market, Basfoods Direct , South Australia  ,241,236, $1.75 , $421.75 , $2.70 , $-   , $637.20 ,12/4/2022,10, October ,2021,strongly agree,I don't like this product 
1589,Celery,Grocery, Kahvecioglu Grand Foods , Northern Territory ,681,676, $2.00 ," $1,362.00 ", $2.95 , $-   ," $1,994.20 ",13/4/2022,1, January ,2021,strongly diagree,product was very fresh thanks
1590,Cucumber,Market, NSM Foods Direct to Public Outlet Store , NSW  ,510,505, $5.00 ," $2,550.00 ", $5.95 , $-   ," $3,004.75 ",14/4/2022,4, April ,2021,strongly diagree,product was notvery fresh thanks
1591,Mushrooms,Grocery, Bera Foods Wholesalers , Queensland ,790,785, $4.00 ," $3,160.00 ", $4.95 , $-   ," $3,885.75 ",15/4/2022,5, May ,2021,agree,product was very fresh thanks
1592,Milk ,Home Delivery, Grocery Industries Australia Pty Ltd , Tasmania ,639,634, $3.50 ," $2,236.50 ", $4.45 , $-   ," $2,821.30 ",16/4/2022,7, July ,2021,disagree,I like your product 
1593,Cheese,Home Delivery, Complete Food Services , Western Australia  ,1596,1591, $4.00 ," $6,384.00 ", $4.95 , $-   ," $7,875.45 ",17/4/2022,9, September ,2021,strongly agree,I don't like this product 
1594,Eggs,Home Delivery, Japan Foods Trading , South Australia  ,2294,2289, $2.50 ," $5,735.00 ", $3.45 , $-   ," $7,897.05 ",18/4/2022,10, October ,2021,strongly diagree,product not receive ontime
1595,Cottage cheese,Home Delivery, Basfoods Direct , Northern Territory ,241,236, $5.00 ," $1,205.00 ", $5.95 , $-   ," $1,404.20 ",19/4/2022,10, October ,2021,agree,receive ontime 
1596,Sour cream,Home Delivery, Grocery Industries Australia Pty Ltd , The Australian Capital Territory ,2665,2660, $11.00 ," $29,315.00 ", $11.95 , $-   ," $31,787.00 ",20/4/2022,11, November ,2021,disagree,I like your product 
1597,Yogurt,Grocery, Complete Food Services , NSW  ,1916,1911, $7.00 ," $13,412.00 ", $7.95 , $-   ," $15,192.45 ",21/4/2022,12, December ,2021,Extremely Poor,I don't like this product 
1598,Beef,Market, Japan Foods Trading , Queensland ,853,848, $6.00 ," $5,118.00 ", $6.95 , $-   ," $5,893.60 ",22/4/2022,12, December ,2021,strongly agree,product was very fresh thanks
1599,Wild Salmon,Fish Market, Royal Foods Australia Pty. Ltd. , Tasmania ,341,336, $4.25 ," $1,449.25 ", $5.20 , $-   ," $1,747.20 ",23/4/2022,5, May ,2021,strongly diagree,product was notvery fresh thanks
1600,Oranges,Grocery, Real Food Distributors , Western Australia  ,641,636, $12.00 ," $7,692.00 ", $12.95 , $-   ," $8,236.20 ",24/4/2022,7, July ,2021,strongly diagree,product was very fresh thanks
1601,Apples,Orchard, Quality Foods , South Australia  ,2807,2802, $20.00 ," $56,140.00 ", $20.95 , $-   ," $58,701.90 ",25/4/2022,8, August ,2021,agree,product was not very fresh thanks
1602,Bananas,Grocery, First Ray , NSW  ,432,427, $3.00 ," $1,296.00 ", $3.95 , $-   ," $1,686.65 ",26/4/2022,9, September ,2021,disagree,prodict not receive ontime
1603,Lettuce,Market, Mediterranean Wholesalers , Queensland ,2294,2289, $2.00 ," $4,588.00 ", $2.95 , $-   ," $6,752.55 ",27/4/2022,10, October ,2021,strongly agree,customer service was very friendly 
1604,Tomatoes,Market, Bruno Fine Foods , Tasmania ,2167,2162, $1.50 ," $3,250.50 ", $2.45 , $-   ," $5,296.90 ",28/4/2022,10, October ,2021,strongly diagree,no one response my email
1605,Squash,Market, Basfoods Direct - Somerton Store , Western Australia  ,2529,2524, $1.75 ," $4,425.75 ", $2.70 , $-   ," $6,814.80 ",29/4/2022,11, November ,2021,agree,"there was an issue with my order, team resolve very quickly"
1606,Oranges,Grocery, Glendal Foods , South Australia  ,1870,1865, $2.00 ," $3,740.00 ", $2.95 , $-   ," $5,501.75 ",30/4/2022,12, December ,2021,disagree,I like your product 
1607,Apples,Orchard, Grocery Industries Australia Pty Ltd , NSW  ,579,574, $5.00 ," $2,895.00 ", $5.95 , $-   ," $3,415.30 ",1/5/2022,1, January ,2021,Extremely Poor,bad quality 
1608,Oranges,Grocery, Complete Food Services , Queensland ,2240,2235, $4.00 ," $8,960.00 ", $4.95 , $-   ," $11,063.25 ",2/5/2022,2, February ,2021,strongly agree,good quality 
1609,Apples,Orchard, Japan Foods Trading , Tasmania ,2993,2988, $3.50 ," $10,475.50 ", $4.45 , $-   ," $13,296.60 ",3/5/2022,3, March ,2021,strongly diagree,tasty 
1610,Bananas,Grocery, Basfoods Direct , Western Australia  ,3520.5,3515.5, $4.00 ," $14,082.00 ", $4.95 , $-   ," $17,401.73 ",4/5/2022,4, April ,2021,strongly diagree,I like your product 
1611,Lettuce,Market, Kahvecioglu Grand Foods , South Australia  ,2039,2034, $2.50 ," $5,097.50 ", $3.45 , $-   ," $7,017.30 ",5/5/2022,5, May ,2021,agree,I don't like this product 
1612,Tomatoes,Market, NSM Foods Direct to Public Outlet Store , Northern Territory ,2574,2569, $5.00 ," $12,870.00 ", $5.95 , $-   ," $15,285.55 ",6/5/2022,8, August ,2021,disagree,prodict not receive ontime
1613,Squash,Market, Bera Foods Wholesalers , The Australian Capital Territory ,707,702, $11.00 ," $7,777.00 ", $11.95 , $-   ," $8,388.90 ",7/5/2022,9, September ,2021,strongly agree,receive ontime 
1614,Celery,Grocery, Grocery Industries Australia Pty Ltd , Northern Territory ,2072,2067, $7.00 ," $14,504.00 ", $7.95 , $-   ," $16,432.65 ",8/5/2022,12, December ,2021,strongly diagree,I like your product 
1615,Cucumber,Market, Complete Food Services , The Australian Capital Territory ,853,848, $6.00 ," $5,118.00 ", $6.95 , $-   ," $5,893.60 ",9/5/2022,12, December ,2021,agree,I don't like this product 
1616,Mushrooms,Grocery, Japan Foods Trading , NSW  ,1198,1193, $4.25 ," $5,091.50 ", $5.20 , $-   ," $6,203.60 ",10/5/2022,10, October ,2021,disagree,product not receive ontime
1617,Milk ,Home Delivery, Basfoods Direct , Queensland ,2532,2527, $12.00 ," $30,384.00 ", $12.95 , $-   ," $32,724.65 ",11/5/2022,4, April ,2021,Extremely Poor,receive ontime 
1618,Cheese,Home Delivery, Kahvecioglu Grand Foods , Tasmania ,1198,1193, $20.00 ," $23,960.00 ", $20.95 , $-   ," $24,993.35 ",12/5/2022,10, October ,2021,strongly agree,I like your product 
1619,Eggs,Home Delivery, NSM Foods Direct to Public Outlet Store , Western Australia  ,384,379, $3.00 ," $1,152.00 ", $3.95 , $-   ," $1,497.05 ",13/5/2022,1, January ,2021,strongly diagree,I don't like this product 
1620,Cottage cheese,Home Delivery, Bera Foods Wholesalers , South Australia  ,472,467, $2.00 , $944.00 , $2.95 , $-   ," $1,377.65 ",14/5/2022,10, October ,2021,strongly diagree,product was very fresh thanks
1621,Sour cream,Home Delivery, Grocery Industries Australia Pty Ltd , Northern Territory ,1579,1574, $1.50 ," $2,368.50 ", $2.45 , $-   ," $3,856.30 ",15/5/2022,3, March ,2021,agree,product was notvery fresh thanks
1622,Yogurt,Grocery, Complete Food Services , The Australian Capital Territory ,1005,1000, $1.75 ," $1,758.75 ", $2.70 , $-   ," $2,700.00 ",16/5/2022,9, September ,2021,disagree,product was very fresh thanks
1623,Beef,Market, Japan Foods Trading , NSW  ,3199.5,3194.5, $2.00 ," $6,399.00 ", $2.95 , $-   ," $9,423.78 ",17/5/2022,7, July ,2021,strongly agree,I like your product 
1624,Wild Salmon,Fish Market, Basfoods Direct , Queensland ,472,467, $5.00 ," $2,360.00 ", $5.95 , $-   ," $2,778.65 ",18/5/2022,10, October ,2021,strongly diagree,I don't like this product 
1625,Oranges,Grocery, Grocery Industries Australia Pty Ltd , Tasmania ,1937,1932, $4.00 ," $7,748.00 ", $4.95 , $-   ," $9,563.40 ",19/5/2022,2, February ,2021,agree,product not receive ontime
1626,Oranges,Grocery, Complete Food Services , Western Australia  ,792,787, $3.50 ," $2,772.00 ", $4.45 , $-   ," $3,502.15 ",20/5/2022,3, March ,2021,disagree,receive ontime 
1627,Apples,Orchard, Japan Foods Trading , South Australia  ,2811,2806, $4.00 ," $11,244.00 ", $4.95 , $-   ," $13,889.70 ",21/5/2022,7, July ,2021,Extremely Poor,I like your product 
1628,Bananas,Grocery, Basfoods Direct , Northern Territory ,2441,2436, $2.50 ," $6,102.50 ", $3.45 , $-   ," $8,404.20 ",22/5/2022,10, October ,2021,strongly agree,I don't like this product 
1629,Lettuce,Market, Kahvecioglu Grand Foods , The Australian Capital Territory ,1560,1555, $5.00 ," $7,800.00 ", $5.95 , $-   ," $9,252.25 ",23/5/2022,11, November ,2021,strongly diagree,product was very fresh thanks
1630,Tomatoes,Market, NSM Foods Direct to Public Outlet Store , NSW  ,2706,2701, $11.00 ," $29,766.00 ", $11.95 , $-   ," $32,276.95 ",24/5/2022,11, November ,2021,strongly diagree,product was notvery fresh thanks
1631,Squash,Market, Bera Foods Wholesalers , Queensland ,766,761, $7.00 ," $5,362.00 ", $7.95 , $-   ," $6,049.95 ",25/5/2022,1, January ,2021,agree,product was very fresh thanks
1632,Celery,Grocery, Royal Foods Australia Pty. Ltd. , Tasmania ,2992,2987, $6.00 ," $17,952.00 ", $6.95 , $-   ," $20,759.65 ",26/5/2022,10, October ,2021,disagree,product was not very fresh thanks
1633,Cucumber,Market, Real Food Distributors , Western Australia  ,2157,2152, $4.25 ," $9,167.25 ", $5.20 , $-   ," $11,190.40 ",27/5/2022,12, December ,2021,strongly agree,prodict not receive ontime
1634,Mushrooms,Grocery, Quality Foods , South Australia  ,873,868, $12.00 ," $10,476.00 ", $12.95 , $-   ," $11,240.60 ",28/5/2022,1, January ,2021,strongly diagree,customer service was very friendly 
1635,Milk ,Home Delivery, First Ray , Northern Territory ,1122,1117, $20.00 ," $22,440.00 ", $20.95 , $-   ," $23,401.15 ",29/5/2022,3, March ,2021,agree,no one response my email
1636,Cheese,Home Delivery, Mediterranean Wholesalers , NSW  ,2104.5,2099.5, $3.00 ," $6,313.50 ", $3.95 , $-   ," $8,293.03 ",30/5/2022,7, July ,2021,disagree,"there was an issue with my order, team resolve very quickly"
1637,Eggs,Home Delivery, Bruno Fine Foods , Queensland ,4026,4021, $2.00 ," $8,052.00 ", $2.95 , $-   ," $11,861.95 ",31/5/2022,7, July ,2021,Extremely Poor,I like your product 
1638,Cottage cheese,Home Delivery, Basfoods Direct - Somerton Store , Tasmania ,2425.5,2420.5, $1.50 ," $3,638.25 ", $2.45 , $-   ," $5,930.23 ",1/6/2022,7, July ,2021,strongly agree,bad quality 
1639,Sour cream,Home Delivery, Glendal Foods , Western Australia  ,2394,2389, $1.75 ," $4,189.50 ", $2.70 , $-   ," $6,450.30 ",2/6/2022,8, August ,2021,strongly diagree,good quality 
1640,Yogurt,Grocery, Grocery Industries Australia Pty Ltd , South Australia  ,1984,1979, $2.00 ," $3,968.00 ", $2.95 , $-   ," $5,838.05 ",3/6/2022,8, August ,2021,strongly diagree,tasty 
1641,Beef,Market, Complete Food Services , Northern Territory ,2441,2436, $5.00 ," $12,205.00 ", $5.95 , $-   ," $14,494.20 ",4/6/2022,10, October ,2021,agree,I like your product 
1642,Wild Salmon,Fish Market, Japan Foods Trading , The Australian Capital Territory ,2992,2987, $4.00 ," $11,968.00 ", $4.95 , $-   ," $14,785.65 ",5/6/2022,10, October ,2021,disagree,I don't like this product 
1643,Oranges,Grocery, Basfoods Direct , NSW  ,1366,1361, $3.50 ," $4,781.00 ", $4.45 , $-   ," $6,056.45 ",6/6/2022,11, November ,2021,strongly agree,prodict not receive ontime
1644,Apples,Orchard, Kahvecioglu Grand Foods , Queensland ,2805,2800, $4.00 ," $11,220.00 ", $4.95 , $-   ," $13,860.00 ",7/6/2022,9, September ,2021,strongly diagree,receive ontime 
1645,Bananas,Grocery, NSM Foods Direct to Public Outlet Store , Tasmania ,655,650, $2.50 ," $1,637.50 ", $3.45 , $-   ," $2,242.50 ",8/6/2022,9, September ,2021,agree,I like your product 
1646,Lettuce,Market, Bera Foods Wholesalers , Western Australia  ,344,339, $5.00 ," $1,720.00 ", $5.95 , $-   ," $2,017.05 ",9/6/2022,10, October ,2021,disagree,I don't like this product 
1647,Tomatoes,Market, Grocery Industries Australia Pty Ltd , South Australia  ,1808,1803, $11.00 ," $19,888.00 ", $11.95 , $-   ," $21,545.85 ",10/6/2022,11, November ,2021,Extremely Poor,product not receive ontime
1648,Squash,Market, Complete Food Services , NSW  ,1734,1729, $7.00 ," $12,138.00 ", $7.95 , $-   ," $13,745.55 ",11/6/2022,1, January ,2021,strongly agree,receive ontime 
1649,Oranges,Grocery, Japan Foods Trading , Queensland ,554,549, $6.00 ," $3,324.00 ", $6.95 , $-   ," $3,815.55 ",12/6/2022,1, January ,2021,strongly diagree,I like your product 
1650,Apples,Orchard, Basfoods Direct , Tasmania ,2935,2930, $4.25 ," $12,473.75 ", $5.20 , $-   ," $15,236.00 ",13/6/2022,11, November ,2021,strongly diagree,I don't like this product 
1651,Bananas,Grocery, Kahvecioglu Grand Foods , Western Australia  ,3165,3160, $12.00 ," $37,980.00 ", $12.95 , $-   ," $40,922.00 ",14/6/2022,1, January ,2021,agree,product was very fresh thanks
1652,Oranges,Grocery, NSM Foods Direct to Public Outlet Store , South Australia  ,2629,2624, $20.00 ," $52,580.00 ", $20.95 , $-   ," $54,972.80 ",15/6/2022,1, January ,2021,disagree,product was notvery fresh thanks
1653,Apples,Orchard, Bera Foods Wholesalers , NSW  ,1433,1428, $3.00 ," $4,299.00 ", $3.95 , $-   ," $5,640.60 ",16/6/2022,5, May ,2021,strongly agree,product was very fresh thanks
1654,Bananas,Grocery, Grocery Industries Australia Pty Ltd , Queensland ,947,942, $2.00 ," $1,894.00 ", $2.95 , $-   ," $2,778.90 ",17/6/2022,9, September ,2021,strongly diagree,I like your product 
1655,Lettuce,Market, Complete Food Services , Tasmania ,344,339, $1.50 , $516.00 , $2.45 , $-   , $830.55 ,18/6/2022,10, October ,2021,agree,I don't like this product 
1656,Tomatoes,Market, Japan Foods Trading , Western Australia  ,2157,2152, $1.75 ," $3,774.75 ", $2.70 , $-   ," $5,810.40 ",19/6/2022,12, December ,2021,disagree,product was very fresh thanks
